redshift masa radio
0.6805295517482618 43322514853.24437 1.576917136693576
4.044160572588559 8872331944.639956 0.3215132380135195
2.157327586802396 35367858154.676994 1.077662730853474
2.8671059097663196 9395003070.588144 0.3030023675248927
2.902056708083497 35552789091.23301 1.1503600304035178
2.4439590965296105 6737522741.108274 0.20949047112519875
2.5300647657229822 6161500858.543317 0.19291252436355935
0.28965594280567736 5879230267.7707405 0.35107573936639347
1.1153145802452824 33979562487.6292 1.0582479646930654
2.544335247537098 4447169927.908909 0.13940218232061563
4.81104226579937 23932480658.530983 0.9362397833977686
1.2834350921784068 5971175915.7796755 0.18172673767673292
1.0171010680353187 31941429934.85175 1.0153083706300412
0.6141186522862707 1286016257.9443731 0.04900890381804658
4.177681868133317 36270985795.55474 1.3322025960766624
0.9898601817476068 5684933701.926678 0.1819382668106105
3.040805681452448 17589303980.525764 0.5766492214296568
0.4799101898915617 4873159458.7608185 0.21083666716107982
4.643155894042591 32957559756.238674 1.2681449624823173
0.0029426381938934994 6693765326.621091 28.769448461206526
0.9520954299074469 33911176888.972534 1.0965863222198666
4.15782972094419 9134837587.777128 0.33484440504277213
3.8954668739949776 20223820515.792343 0.7219317032325119
4.652527914302999 39547305.02072203 0.0015231177529598091
0.7262156093882074 43324615887.66629 1.5353148340937544
2.217448641970627 3101325600.083976 0.09485903896094762
1.6676536730346818 8270702096.243422 0.24761253004966208
3.4386056664738103 3597118728.239541 0.12262770886001394
3.5131251204538354 48210410373.27498 1.6558347038333872
0.07298359253401032 2625112990.366905 0.49360338041683277
0.6931416225964895 27466932616.682472 0.9920631892986493
4.308295420163574 7157291828.134879 0.26635650725212795
1.9153792395317262 23701376117.32744 0.7133972502665487
0.506853668778027 2269060784.410626 0.09526624780341472
2.922193545805774 49511278694.281334 1.6050265859279966
0.5886384065859138 5872172665.355282 0.22834348618453473
4.828110715949751 9947583315.295221 0.3898018904426296
1.638342221795485 3205123007.2502146 0.09595784790747304
0.5950414536693035 45389598341.48588 1.755821109729106
3.9370115354422137 7058844675.554211 0.2530412274315104
0.5142954719554983 44636792452.91033 1.8594450466666277
3.368775305375895 3798262416.9902477 0.1285859616854019
4.8956092851078585 34802422499.74923 1.3727897674609821
3.6926539283310054 7456670205.368352 0.26077945279508485
2.4156893899012077 32588201416.564857 1.0110394002509862
0.6761071741393798 5619380389.988437 0.20511312334588389
2.9428058178590852 46536467962.61045 1.5115148814557613
2.992309793395085 5301945943.612245 0.17301671930865994
0.21984773269040536 5550297000.888456 0.406545118110235
4.084110905063745 322499826.5270487 0.011733902739297634
0.9057373219614483 39217774882.9538 1.2865163424428263
0.06935130195803366 3706934846.258614 0.7304952991708871
4.216476435205353 6343547144.582145 0.23390494941194423
2.156153930033887 9680273629.597584 0.2949378695164967
1.0476774115213423 37376803500.258156 1.1797721509036618
1.95523704533183 2238219395.635425 0.06747818019663827
1.4345883695063917 5305376958.4079485 0.15966050318563818
0.10500093602230876 8883751814.009712 1.2037331931062947
3.7870439213346705 10170629720.009844 0.3591025788800791
4.56822648222907 8980577217.992922 0.3429981330637919
4.814025035597299 32819991753.751484 1.284295419448554
3.9789795609185084 3761466245.001604 0.13541216887712004
4.739092175286411 42320558027.50589 1.6439133756618631
1.6546656034715919 6771509886.59369 0.202726105704338
4.951375872888366 122446439.98557162 0.004856262537360787
0.17708193548568976 9158795385.223618 0.7960989399455317
1.2130574741854068 7780390932.7641325 0.23870830361187764
4.303106421135597 5281481258.723004 0.19644644165785696
1.3394334342992549 5717258034.146612 0.173122569549515
0.484853363170159 2510813535.5977182 0.10801113168156891
4.448496837055436 19128229844.17285 0.7219120423036648
4.2209729298649075 5094722300.892463 0.1879421778097765
3.7193779194394923 16356691970.831495 0.5735827300720758
1.2055424105059098 3980065080.3034267 0.1222320527001084
2.2009747287301695 15677386154.120932 0.4790045769372283
1.7226608859855808 660500313.7841341 0.019782088362781503
2.0026692119968423 15147850498.90352 0.4576621045643344
3.5151802035820467 3988385895.036682 0.1370133590284924
1.0626759494283948 14153821211.478096 0.4453206731116809
4.401994453128498 7853217241.072753 0.2950115815132545
1.0590537818441481 47296908020.83345 1.489235981589521
0.85757626667183 9277297767.692749 0.3095673514998232
3.493895440124518 23477822019.66022 0.8048150333759341
1.5843129908390776 1765661725.5184565 0.052886293023788465
2.478719934048348 5205294511.349781 0.16229587261925277
0.9496847767826809 4300630777.879742 0.1391670259869834
3.805004607823189 2426370150.128407 0.08582552301710066
0.011432989661842488 3858789262.9953456 4.3119985086324295
3.126945531559323 44184955607.31017 1.4606523155834066
3.4915948157307883 8591180852.236797 0.2944360244785561
0.5184802605474671 11350212249.413681 0.47077880902861663
1.8371408448847169 8326821486.447684 0.2499744295423528
1.5860879587528827 32301098264.263107 0.9674805456137208
4.035801262104041 5845482513.913545 0.21164827019741694
4.984156492508268 32789897445.295475 1.304609668948888
3.881664328256369 2665103425.0470967 0.09500373563227184
1.6365525572744468 985780826.6976718 0.02951336790332869
4.27847989703895 2247254292.9574785 0.08338093798138163
2.205880076452964 36613745386.51429 1.1190458117281354
4.672767609278893 7308552974.394074 0.28204414827661284
0.5177806600077173 5119928993.248439 0.21251468882854116
3.3082407400976988 7289376095.637926 0.24529509719360593
2.9185741537378322 27614003041.721134 0.8948704560780707
3.5325764159692246 3558703660.5228395 0.1224662095190627
4.84984840075763 23717417766.70577 0.9313622458146028
0.8281845229691998 2593340377.931005 0.08754447402120584
0.5979121058709721 21290786828.56674 0.8217014631080461
4.525940999888036 3001361709.215887 0.11415111863054082
2.0000439536937162 31913974688.054977 0.9640966378645753
2.3844174803752978 9042679693.426033 0.2798767677731775
3.3695308469581464 1032159058.0784304 0.034945227629373146
2.619162691793398 9415972588.1439 0.2970232886645037
4.2171435205338 15211556374.64202 0.5609317779789941
1.1566645089474397 3522295517.546444 0.1089407193849821
0.4538200367849345 17196134890.99533 0.7680292908210802
3.833482499024206 8268975233.885221 0.29333363414724195
0.8687533311114346 35356544348.765854 1.174884643538568
1.8311576159486176 737060454.4088801 0.022123106231090338
0.3999933765854714 42324724185.08437 2.0388433666563324
4.893236633123763 9501000186.786633 0.37468236089729057
4.131204581610609 41827755968.68033 1.529118235949091
0.9274533936344763 6058001354.572243 0.1973512714163986
4.682255784011715 83677839.8930506 0.0032322376489929603
0.8762414816823207 9062917248.697924 0.3003401775369701
1.665849148777794 323779583.67917156 0.009693442889799429
4.179726547597512 6688172014.194875 0.24570149474059894
4.014482281959499 19889970182.948895 0.7186096338692614
3.7512437737691666 737469667.1904564 0.025944369947107422
0.3800936801978457 31377758483.981064 1.5606439294945513
4.791616892573965 6646358179.414238 0.25951049829655587
0.009808404327445275 17907641492.685303 23.280350822240777
4.184086197234175 955396675.2735637 0.035113554488857564
0.22682781183091433 14329771897.967503 1.0247417882021455
2.8096009245672966 9724338523.483385 0.31197047280784956
4.171660567877962 18454407510.159695 0.6774037312358591
1.2626714237671572 3051667916.1414385 0.09307632281812715
4.454541007052958 3572166278.1054096 0.1348972805445102
4.8827026960528475 508934930.20148057 0.020049761784309523
0.06051622743137351 17563237949.266747 3.9264308923989644
1.0555284165674426 477259105.75529605 0.015038732160649848
0.2962852671393838 9753286057.084492 0.5731833793940934
4.00189961441132 6195093348.42415 0.2235396260931626
3.004150247428259 8615700961.749657 0.28147034172006824
2.7471563329878936 9951089311.24676 0.3174470685623981
4.529745769587271 1678898277.3047893 0.06387789980327603
4.705862504307019 3873426724.81908 0.1499685778926244
1.9131892356453537 5719742678.094258 0.17214642579626863
0.7363900723154313 8583850541.54356 0.3025210900713589
3.1695808756579873 43330620207.08562 1.438367879186631
4.793017625107796 8897832621.65167 0.3474682839778024
3.4976233288785448 24578262283.567684 0.8428529660188785
0.11383123619001906 94446851.36543296 0.011921201960116095
0.8567755160374423 12164939236.232166 0.40604609922219653
1.6219133419117568 3982073591.0347605 0.11922822858995875
0.25249124810086987 17264896651.825943 1.138922460869812
2.882144864197768 2363782911.991491 0.07634180696621101
0.14557742061825543 1909442965.6220448 0.19514556440038275
2.10659712254704 2959320490.6618466 0.08990017094983382
2.4563992027549846 5637075518.333074 0.17544618111932261
2.2461191712028694 6152904875.463681 0.1885561356927285
2.1530575993580996 24723629728.657547 0.753135377657655
2.322358603241647 8981954602.226885 0.27672417079603584
4.933088782189611 22866465688.643757 0.9052770392568305
1.4256270742776012 6114566477.25295 0.18409796682207122
2.578326019283986 8765682859.913124 0.27555282261112474
4.9623421247553035 131698163.62345277 0.005228765750361813
2.106341921190446 48805448569.71827 1.4826221561297819
0.2833689485093472 3187607673.951409 0.1933417422249584
0.7732188572932152 26465115145.007996 0.9154936662221645
4.269197547876696 939241550.6296988 0.034816641062862946
4.95315376096501 11357497225.70926 0.45051970771137256
2.569600808853737 1710726062.3058665 0.0537379615844681
3.3315343598843143 39712654447.83843 1.339461628504232
1.818769051078913 4605395276.793565 0.13818621716280494
4.560995617280336 46894805258.165 1.7897826578026528
1.13949400989058 2602687405.1577196 0.08072101881909959
0.17871568415575104 4451838799.0884285 0.3840941093896569
0.6988323645217663 2577944268.5810423 0.09279481082301975
4.245983245544764 37151456761.77094 1.373953673719747
1.9646561943083585 3603984428.3794436 0.10869781161056337
4.06022918649822 16398929619.36882 0.5952252820350262
3.425292865524318 7195255100.99393 0.24496397906371062
0.3508555511917061 4717073457.091296 0.24707122838645418
1.502250924139824 2902186641.6526265 0.08709364760063469
3.018236483380783 37355664335.43132 1.2220300101929316
1.293540835915027 355055723.8175861 0.010795002703445715
4.28169883531422 2210245479.243876 0.08203430097841492
3.8290384612434254 2225933464.786066 0.07892728307904967
4.511562781194738 45981262411.99123 1.7463093051076521
1.775994010594906 8264642621.555742 0.24773785543454735
2.9415345966492144 26232348320.98959 0.8519305927777712
4.263624759830375 5833568217.86617 0.2161228373280079
0.769948320295192 37234965818.798 1.2900822164916974
1.9744789952121289 9914418024.578573 0.2991536230106273
2.19312685950336 9921839996.0585 0.30299779381492253
1.1878918841227921 7975695846.918287 0.24553580996382318
2.540807099038529 27632142745.81147 0.8659115170556642
3.6740843438470305 3809823441.455489 0.13299005345886167
3.6161160058978585 47266065264.56299 1.6403053837774266
1.8837739891106977 5958204790.612973 0.179131754069315
1.2501361260597965 24317967797.13758 0.7427363854782524
4.955759242159593 8717818881.839941 0.3458988582302992
0.6913908020546706 18287402013.343243 0.6612126252378392
3.481984252960134 1395425542.4246361 0.04777782176900422
2.9586227143041417 20823881005.12297 0.6773737561814507
2.4282169984204103 1973515175.028274 0.06128721691771904
2.2716725632767805 46940790178.80553 1.4410187059289608
3.776922134180108 9716839888.499285 0.3427293479259105
0.029608379695482894 49617255410.23944 21.873324670776377
2.7504292464142193 3021827450.1349096 0.09642681006930906
2.580297246878481 684506469.9445463 0.02152131334469002
4.070051309028626 6019559455.786082 0.2187063008501462
4.885099691254493 26340271600.980038 1.0379320829560192
1.0245970235367834 9233619334.53609 0.2929832766882395
4.816980962214262 44998183216.53805 1.761356930977854
3.889204385188231 4186350809.851038 0.14934594778879481
1.4990323279169586 20696454511.00095 0.6211599957142923
0.9046954165937534 5583826659.248379 0.18323734508287226
0.602554228868027 37556292346.15441 1.4441217004123592
1.3383404543922557 9591737917.538836 0.29047005615157656
4.250149256977307 44210199645.766205 1.635688578853006
0.8196285206898948 2225824146.3428755 0.07540600089216588
2.805087397770683 36501514527.30567 1.17053813661455
4.393852154447236 8080951922.58401 0.30331944618001183
2.455419101408841 39495195859.771904 1.2291380412568238
1.3874604605119936 8107935646.888035 0.244663182345779
1.5598908395899458 4316808882.277791 0.12935256460432007
2.73430274641768 4385944560.118689 0.13975410962871138
1.6545660379500717 11960288279.829742 0.35806825016692684
4.587891997853283 6868269513.899072 0.26283469841547585
0.7863650674134568 42589961537.18689 1.4641950498329752
2.8773501555875534 6898403674.560426 0.2226948090527
0.7866376464470254 17897598861.357243 0.6152218258297346
3.575260815798598 1046342640.1666682 0.03616282458659029
0.5348956301747755 33852410296.419262 1.3812687222773943
4.238311510644015 7319401914.856675 0.2704810247354559
0.727320614873272 37993278624.74877 1.3455710624644937
0.7909032575207343 4609653579.898139 0.15814459961740837
2.5723004068024387 40829306634.6349 1.2828358871477443
2.8626426191390673 1720677586.9364285 0.05547141395958214
2.151357813419291 16368283693.861517 0.4985618394801295
3.877797561680087 411236514.7341705 0.014653738246624207
3.3499321180347055 39306255684.027336 1.32817854019712
2.831191368213459 9044789198.170073 0.2907433876605968
4.801450012475843 5606039484.13036 0.21910216926259443
2.5768819965577423 8122304149.920265 0.2552969220609158
0.10671321412446082 48448444130.78075 6.471692378528094
2.9433081187189893 4440749197.029928 0.1442433473947133
1.345332325255887 13735022329.92871 0.4157117657470633
3.0721687907013044 1938498146.9274845 0.06374368797020276
4.255255824707578 48709473340.95414 1.8030780216710798
2.6988638907156175 7336674994.410002 0.23304236072519782
1.4446563649807707 18686430507.55178 0.5620724404683667
2.8757337512851846 6482330369.835757 0.20923171462557602
3.945953468420029 30124447621.418133 1.0808600202480922
3.4326884723221442 2155611813.2116218 0.07344251103313051
2.4893056555635726 23900899464.878407 0.7458404755582578
1.7169651415629943 216131717.04455218 0.0064727641383736855
3.264103582111265 26475132659.91807 0.8870377226788768
2.5277690571584466 8227410194.056399 0.2575461348181655
2.095856295490247 37285009703.47314 1.1319781029320408
1.1435755044153124 3832132446.8021626 0.11877193655969352
0.8097532648548816 6446694087.69198 0.21932252087148438
3.9542633004578076 1166336985.6672738 0.04188314909078121
1.8399667194111795 41124972851.43725 1.2346882465057758
2.24392010750343 855828881.1171423 0.026223035823158672
4.416594719232757 48628936068.98138 1.8294486377201802
0.3304714522748623 8110937299.0482855 0.44211903897035665
1.303410801783035 34964068354.66722 1.0620419509879484
3.542965286391122 8668626083.063408 0.29862632641541853
4.622615564826278 17449738746.64857 0.6700689356847376
3.5032236009154074 3827269650.330291 0.13132085038027752
0.9882389919626221 28028476664.97843 0.89739054087688
3.642315530863931 7945240903.408687 0.27645815022642034
1.2768174289428162 33193096608.97801 1.010879320874588
2.6926809746034506 5409966564.243757 0.171748725831098
4.106098921841765 46332310555.28431 1.689509545420031
1.3024576594253983 4811268346.44484 0.14615640917434441
2.6921790301439965 36828644245.527695 1.1691372152245378
4.1981926595236745 8004175473.08599 0.2945944659840693
4.124909484019876 5032801033.507144 0.18386986070294578
0.27399665402526785 9657224274.154297 0.6000732205011897
0.6326363297019667 40820212362.71185 1.5344256736675324
2.785934496558697 7299346277.769649 0.23366983044983416
3.1616222130221323 5174771531.503179 0.1716441519615515
4.826302517373685 3866352915.716509 0.1514784547615994
1.3634723248286928 28703371272.949043 0.8675678851680797
4.236795539889737 3042049788.5224743 0.11239870626208083
2.9903840492901637 48623182788.5556 1.5864145650689443
4.692743104153571 7207448843.0589 0.27869178686523516
0.9879280484922891 34117583024.013348 1.0924347676685917
1.5652236439775316 9610003216.790318 0.2879336322259731
0.2481452189796278 29434439400.584743 1.9669310781029639
2.849185223444317 7222440828.269565 0.23254880023788543
4.784392118262406 39846660136.53645 1.554729617076384
1.02225366247587 8315877511.225819 0.2640089797550512
2.110223752061169 1322525843.1750119 0.04018491207672219
3.0398002362977756 83147256.08850257 0.002725643993055111
1.683765282440177 42123139489.758064 1.2611794336065862
4.749947567706912 9301643308.917782 0.3617024350613579
4.110689463916713 31611044755.205204 1.153231995099377
0.21024198679910547 4856488646.83369 0.36825879195054473
3.860022914719067 35305406897.47437 1.2557905027244274
2.747591204466733 8518531213.613921 0.271758002511736
1.462998896065484 34593460945.92755 1.0396779038008008
2.170862522157187 7711970325.100231 0.23518115543614698
2.9985724462633963 48760521446.971596 1.5921345275997025
4.537164194912655 3502740965.4538584 0.13336895602993076
2.3679413520912833 43795501226.692696 1.35382057143731
3.699436504470577 2212219603.885075 0.07742016800440041
0.4291567837799524 32452942942.88734 1.4978269211111266
1.4507035656178116 8501557895.945922 0.2556471784396095
0.26691743360664233 6573630638.35836 0.41629708475899624
3.9069925616338406 6418647878.704007 0.22939435748970416
3.3606166279867113 18005161469.65001 0.6090502269230518
1.2105553919110252 1727146667.513427 0.05300744530732054
1.6394831728856207 48951588720.57589 1.4655514365602451
1.9879005000228953 6164717058.926639 0.1861254241359928
4.295488020058319 42797444645.51578 1.590648223797571
0.4581176172099897 556111731.9834778 0.024702899359480217
4.360337507485608 9654931602.908571 0.3611851098206749
2.536116169941221 2004899906.24649 0.06280341541224826
1.3358646595438228 19279800325.844017 0.5839742725063901
3.8491179339665287 1290638167.4661634 0.04585655880453114
4.0860057609879235 45038904061.95975 1.639018579740466
2.5773149383522718 1167010012.0395122 0.03668231477367444
4.1196448593936665 4013976285.0978765 0.14656996235599654
2.204069619757652 9051853521.051262 0.27662429368291963
3.8048543129365036 151282758.71695954 0.005351089799409953
1.621590666079277 6900685417.144234 0.20661551783354748
4.731640107369492 48654163932.133156 1.8885510740803904
1.8905308859509171 7309974485.440402 0.21982429720695867
3.919577889287109 41644769607.716156 1.490227020471272
1.7956072939940646 322793730.08900326 0.009680019327923908
3.303364376554212 2711897137.8352265 0.09121411202795357
1.6757253925248679 9701896725.383623 0.2904673729824271
4.06703088047637 36793129164.80757 1.3363827704391351
1.1794083625676446 5200214420.162296 0.1602859311494315
0.22463529856017847 16904270320.68343 1.2178661678921152
3.874303015997714 6060918336.129817 0.21589455399648405
3.0720039979273976 35118354538.03277 1.1547794901967694
3.1608139872531678 4907018528.179163 0.1627501133752279
1.550556608154121 11636266470.18107 0.3487453009975179
2.4147848966623804 3588089562.2549443 0.11131165566624024
2.8037654731903827 25135724312.847954 0.8059605411263623
3.7230058774870582 8859261899.745743 0.3107830350525813
2.555075668453461 3762393672.9006233 0.1180423067727111
4.298887305220803 1972219598.057898 0.07332630064608672
1.6628902451980978 15262118446.27227 0.4569211648417285
4.3917613095343375 4883415206.765745 0.18326120305386578
2.310663544588252 18720231956.95989 0.5762650640574216
3.504111734380227 246886861.392616 0.008471909381548298
1.7647266497399676 42473454382.730515 1.2728933000589333
2.1131075187088384 5428921386.653188 0.16498504513162185
1.3313150396672742 1195143117.7486973 0.036213756888391305
3.902946026452235 998878490.7896725 0.03568404663987912
4.206787775683587 38124633557.00701 1.404395525666894
3.242018607169411 8693225610.227093 0.29062963819648474
3.3184245679614426 8930643779.162128 0.3008288437429321
3.1290325978757574 4380273220.692292 0.1448310361345817
3.647885021701217 37355090639.505936 1.3005171228269967
0.7637206879309119 6234413890.846055 0.21666254579423425
4.435470868432822 35850967848.03851 1.3512804016891469
1.4929735526418237 246048315.3700373 0.007386152577151067
0.30017981411612044 36207124504.22059 2.1084262025307807
4.357934672424854 8346655992.437509 0.3121681680280363
4.887036147835737 33121096440.840813 1.3053758299879346
3.0659526705977758 8051741890.024165 0.2646072483957739
2.8253524243799735 27440450269.80003 0.8815970307381835
2.9240463195754125 3253844188.417564 0.10549947061349878
2.438178512550178 2728840688.052553 0.08480965774531697
1.944717557042999 1151585130.611536 0.034702742389641716
3.2386684124496967 20250236071.54812 0.6767774409011552
0.863104715618532 330777859.2990363 0.011014596124805055
2.7836967730556355 40617425749.092125 1.2999989698024383
4.553425104212439 8951542362.594297 0.3413867979334659
4.377045936947404 10480305464.622139 0.3927183766726468
3.6459734203375755 2788081203.170327 0.09704830698107808
3.854691615437781 42932223082.5217 1.5262481997416009
0.7549924074025776 6766276391.375661 0.23617297639209386
1.0812438844659595 45664751589.6955 1.4313174830499513
2.967454792803743 2363048165.265334 0.07693107673906907
0.16390008571453155 27592201698.04492 2.5548687648114075
2.5336595515262346 2318290516.465872 0.07260564620757272
3.987700299151962 11968283949.252333 0.43123624965496404
1.7980901109458423 8646317850.784306 0.2593027965495193
0.7325791501881266 23517515202.122345 0.8305231004249464
4.86097370874345 5431017563.72615 0.21350367269196888
4.520062663738312 7582566552.093684 0.2882199225560906
2.0298482448109527 8077669784.268305 0.24437634917542392
4.823323925171029 2686396020.922251 0.1052186148280279
0.9469420505888809 4372234065.567766 0.1415977266530768
3.4876122055013434 45213562690.03189 1.5489357415297678
2.4199985211957395 5590182044.148877 0.17349155185371765
3.3767197454670383 42750245276.99733 1.4484071196807689
1.5001214390726108 2948344009.095364 0.08848504168302859
1.1534359934470582 43973608482.39967 1.3607463943139906
1.8503852551546194 2209212279.748499 0.06634732938478442
3.223309364733271 35868736175.59118 1.1969503817253413
1.461931035589648 1607666432.7805302 0.048319305928091486
0.016999142653164614 34351187387.664146 25.98756224971638
0.7076332535183961 4670065826.499995 0.1672373028104438
1.5636545037165799 12692717065.622252 0.3803084177938174
1.8976112719221399 2079162961.4088266 0.0625400945764105
4.301719781130019 37003123835.78782 1.376151885398232
4.52923353440139 5923765789.3856125 0.2253730549371062
3.9644563903879058 26705252271.57316 0.9599741824301853
3.322059712529693 14481599.748302097 0.0004879886887131276
0.27402886649348485 16401085630.068495 1.0190315965861352
1.0652767315112037 8336704604.199544 0.26215471351223735
2.3848856587226335 25146343991.003662 0.7783231259668529
3.65873683445425 7990682467.5245075 0.2785002440891539
1.7419355022236636 11357330565.164515 0.3402408838777526
0.4943641804310931 8660780413.754927 0.36859608802838306
1.7696242851939832 48999474180.09211 1.4686071113437928
2.246838318776585 8775637082.83974 0.26894298799594135
0.12900067996742332 26956203154.59301 3.0530729376412653
2.6293127119243738 4266397949.667957 0.1346991971107874
1.598425799399221 27791034670.31035 0.8322683694033
3.5796378104183235 2231391791.221739 0.07715348778782442
4.3980868633449965 33315078377.315353 1.2510150987492747
1.7115522241515422 482329448.1471935 0.014444109209917478
3.9303029193518637 4578117976.552796 0.16400232486809665
4.429400043493471 9731224986.836876 0.3665630849205254
1.8090938495918292 32614677767.70068 0.9783717215645288
4.395222043479766 470676670.6733061 0.01766932355385752
3.013926260729889 15267337759.513325 0.49924078744026296
2.31949481174015 3051150406.9389687 0.09398317573838752
2.693407264947503 29341310056.325573 0.9315500978593164
2.4086562951098345 5471905650.07624 0.16967231452115977
0.9107208579407616 36012670978.243355 1.179445041962487
4.78185943513238 5990523485.0004835 0.2336789738282933
0.24688106733985174 37699066008.86034 2.528819072318254
1.1194794271878454 3979267388.5178065 0.12383745301618063
4.116161853195511 18586840403.090553 0.6784583004648176
1.7085663517234746 4009004884.2752786 0.12005246367545812
0.11429425921546163 14405135406.673355 1.8117991191680392
3.5057431233533536 8009871611.220764 0.2749033081708095
3.7230670103023695 21858756489.776947 0.7668102283103877
4.438732682909548 3045113280.922003 0.11481259503774938
3.1945561997911924 39442041366.308945 1.3124865624558912
0.29051657636195033 2585134848.086859 0.1540461340924999
1.0925308822945232 47714863000.67701 1.4922905457542956
4.039622560181209 4650261567.55646 0.16843773158134684
0.4668542574892759 23132032194.830914 1.0164979695019902
1.0045551817186682 2592181940.031462 0.08264964033431989
3.4494063577277934 36860255522.878685 1.2579439754181694
0.407192259327992 6769399082.581874 0.32252677438901095
4.471759162273688 46711173204.731964 1.7670074520906418
4.278457426719063 8959184212.45501 0.3324160952533841
3.0389445078286 46460212301.97905 1.5228838751714762
2.9906591278094257 6042717333.613843 0.19715914882221588
1.7415728343026993 44305997574.33442 1.3273040577575017
1.7561942257511536 8002238670.366338 0.23978409509089973
1.7160156051287574 38005932012.70119 1.1381991353980798
3.2564708689998194 7706947015.39261 0.25802363319413607
2.702633479216921 49405959832.972244 1.5698546911470599
0.07400517141401183 9369654128.428446 1.7394896615307593
4.9102526116110194 39552556774.624016 1.5623916994682725
0.8782312096669626 5471002545.937714 0.1811769538528948
1.4782037032970614 14977577922.346603 0.44985921709750304
2.4343859818166527 7925471275.990118 0.24624272848398515
1.1369022621350544 36200101935.69962 1.1232110485283462
2.1877640244238203 657923549.1750739 0.020085113603996747
2.665393879393504 1950346230.9234512 0.06176925476506914
1.7716512976833838 6597318661.509822 0.1977418512342023
3.148525124201372 16677825134.4647 0.5524881956475993
4.909932261268411 2600524403.8369293 0.10272182303698185
3.3012156434549746 21060448492.299286 0.7082132837796263
0.07872155265304703 2434984406.4673314 0.42725784167776215
4.541121797787986 46772746607.93725 1.781601352034325
1.4369644115103233 4326732109.857528 0.1301935086952781
3.8902054563581934 48773187349.09049 1.7401349746578278
1.113886146704428 3076442143.0994577 0.09583615705923099
2.0972918366423903 48925776244.24758 1.4855135946878895
0.16706675319373943 6020489884.922224 0.5487605328381108
1.1398381622219211 1113855720.1353524 0.034543700127361
2.35364544682532 9877461509.791033 0.3050107547361286
2.7166261443942026 11310971679.32553 0.3598471778014717
1.8904550421586226 1377112235.37602 0.04141217144044749
4.79437311042486 10916317993.696587 0.42634868672641113
3.384532315304525 1618901882.551681 0.05489218366293811
4.580990873887325 18414751890.379436 0.704212600958928
2.9954221312039264 1278343249.8703372 0.0417281143603553
4.362573893809054 20320203607.22091 0.7603367412657971
2.189342545808631 3827050445.7895336 0.11684405780422019
2.0854437220783733 47028735780.852234 1.4269687623358218
2.617843141635594 8464924403.814228 0.2669926644691651
4.246313211400678 5244380966.812862 0.19395674305999977
4.2746831731405335 578403073.3567015 0.021452579225260518
3.7338219265489982 44739967339.95516 1.5711947520430436
0.27992690745118604 4287689581.064424 0.2623508449450661
2.891197609836977 41526156078.57942 1.3422772608995364
