redshift masa radio log_masa log_radio
0.5444080549452907 89988243586.6102 3.638429810180516 10.954185775228604 0.560914001259583
3.4268260090545883 62198964120.49519 2.1179012272957496 10.793783151885368 0.32590570202232305
4.014994185860844 84819900927.82954 3.064637623248855 10.928497760855098 0.48637912892699975
2.2955797270362974 9778402045.864382 0.3006859512805462 9.990267889617405 -0.5218868626339923
1.5938705256651062 32444086488.38807 0.9716661982400652 10.511135550458482 -0.012482904991837686
1.1432212473263328 92054169335.71742 2.853263781372694 10.964043463437415 0.45534192360204795
2.7281864130982663 21103920570.47453 0.672090468338326 10.324363143636827 -0.17257226376812718
4.888886735371397 56810264189.48372 2.239423301714825 10.754426808917607 0.3501361928300795
4.786982882456316 31338740842.0648 1.2230804861475035 10.4960815429836 0.08745503719948206
3.582870349101086 23858756353.07704 0.8252182864203784 10.377647802156094 -0.08343115684591522
4.735051982105522 47761940123.76925 1.854541970179202 10.67908195982847 0.26823666630360327
4.219080115937251 50232177195.74467 1.8526911482352337 10.700982002041819 0.2678030265521455
3.1535066485402363 27399873479.028156 0.9081191728220684 10.43774855743766 -0.041857155110101685
4.193480200647067 62647059871.04512 2.3046374423649416 10.79690069365828 0.36260261338514294
4.135967825753076 98150821728.96234 3.5898726315328124 10.991893939910147 0.5550790401093079
3.9136075935785337 46758641152.78813 1.6722130930705594 10.669861881693807 0.22329161954308707
3.066351003656902 15306610543.346592 0.503045851441734 10.184879032286137 -0.29839242822321366
4.445525850967671 25127796392.31916 0.9480583970130266 10.400154404365834 -0.02316491084820789
0.3988508632773805 48401910681.58376 2.3357254381548307 10.68486250590247 0.3684217906225849
4.19794712182893 4977559815.675456 0.1831950500828482 9.697016487677185 -0.737086265115479
2.96017984858045 42600723708.15498 1.385949936754445 10.629416977032026 0.14174754298576528
2.5218293252401325 58679806677.81876 1.8359834751137818 10.768488674378899 0.2638687679876661
3.017121046396227 13719420871.204556 0.44876082512768234 10.137335779173316 -0.3479850621205549
1.8816464551167005 34401851203.15005 1.0342061979448551 10.536581813085522 0.01460713614847022
4.2199410496579395 44942212396.928825 1.657727319319631 10.652654447881238 0.21951309469792776
0.4704166174393423 48810612860.23951 2.135666227785239 10.688514260640526 0.32953338002428095
0.6005560600177572 26263332159.906895 1.011480226070559 10.419349826355656 0.004957396951228959
0.9228369778943795 38579158143.799034 1.258607192278236 10.586352746441829 0.09989020918313804
2.6369701067427247 83969670931.15904 2.652848953434887 10.92412245123201 0.4237125230478339
3.936722924773687 35606056976.83688 1.2763473090958217 10.551523882463473 0.10596886709678868
3.054894995470864 64967267394.34014 2.1327737065935133 10.812694600172831 0.3289447780038912
2.7496349799566278 22672278025.056087 0.7234230754281027 10.355495158591783 -0.1406076424208745
2.5860418847110274 25129226774.27237 0.7904616794961594 10.400179125566984 -0.10211917922545365
3.133426559522943 70040390320.50343 2.316831036472928 10.845348557650821 0.36489436240320927
1.336012739876155 29628167300.122025 0.8974096484621329 10.471704788298805 -0.04700926547896716
0.4411739124900549 19502454580.928333 0.8855090741623417 10.290089275150498 -0.052806984063470466
0.23107266875852753 37440511782.431854 2.639846465064089 10.573341776571596 0.42157866879617095
1.7647659310036439 16956073406.458738 0.508159463301411 10.229325288053706 -0.29399998227399515
0.5420930264154731 97099374593.28874 3.934571958655337 10.987216432672595 0.594897492449736
4.6386216761227725 47289787426.3955 1.8188056911419617 10.674767361810924 0.25978630446625883
4.940698280700986 15110629859.76153 0.5986693244536332 10.179282567510278 -0.2228129943377341
3.7919657154152913 63188036143.24901 2.232141192712914 10.800634857889644 0.3487216621637078
1.9822052971417423 25768666748.27218 0.7778052109272429 10.411091949057415 -0.10912915161107592
0.3359591840206889 89528185166.12679 4.826359021437482 10.951959780959735 0.683619624914197
2.9930047584383535 77998410168.13513 2.5454654977526294 10.892085750610445 0.40576721481386135
4.616345500341669 52745970890.72857 2.0241842469248335 10.722189290761131 0.30625004066822953
3.261508366854251 41412275989.74949 1.3871450930538551 10.617129099679541 0.14212188992476563
1.7418015174171446 28518895244.004536 0.8543622838096456 10.455132697942608 -0.06835793200898041
2.3739671115872345 72978646351.28523 2.2569580488746896 10.863195803566594 0.353523486719962
3.985554177592096 82995117588.8941 2.9897970332958086 10.919052544586078 0.47564170661487215
1.2654910925819067 67314957781.232056 2.0524903775209764 10.828111577746462 0.31228112973820765
4.836875180138805 540098602.3273622 0.021182267225291037 8.732473053410985 -1.6740275574138017
1.6082602339436847 2526031285.6408873 0.07564048750801228 9.402438725117593 -1.1212456807609306
1.321121517696143 48803515954.13944 1.4800630473138987 10.688451111028872 0.17028021574450503
2.697027309935157 88090943429.8519 2.797670123898992 10.944931261185951 0.4467965050749612
1.606038195049397 53456642875.86613 1.6007601412127836 10.728001681201912 0.20432626186824995
2.541554840982378 43825859891.64756 1.3734608174554646 10.64173044598737 0.13781627423666354
2.2050068608968583 37041174525.26974 1.1320455231223283 10.568684749115627 0.05386389155481885
4.759302886065693 23666206090.78492 0.9211285469484317 10.37412864213278 -0.035679758147626285
0.7848296418573321 43698035476.98542 1.5033587687420147 10.640461912927341 0.1770626350723914
2.776965434203783 29730678443.6224 0.9509788663366473 10.473204819765302 -0.02182913430902135
4.586106965135102 56358494620.29713 2.1563429107928656 10.75095938424517 0.33371782535663747
3.6344031658311984 34264765080.917065 1.1913066794633236 10.534847758642508 0.07602357680908992
2.655330266804382 630910903.7019687 0.01996403521210326 8.799968033154402 -1.6997516728066837
3.0759063116023113 22722815296.576836 0.7474640757309015 10.356462138307576 -0.12640967536039024
0.8464571459136818 47858010686.64998 1.6037788911450295 10.679954642339133 0.205144493016248
4.7372242333019665 65540931647.42305 2.545424670807975 10.816512610474176 0.4057602490706653
2.3420635972963972 81772126398.62 2.5229260504597106 10.91260529127271 0.4019045210891335
4.396331987644412 95790883029.5923 3.5964137565369767 10.981324176736628 0.5558696502035556
4.411313583073712 50566918672.896255 1.9013525776000646 10.70386649043046 0.27906265779554607
2.1016206162411852 62306959389.96982 1.8922646877631681 10.794536557989183 0.276981884917196
0.17516765561444306 77969270256.98369 6.837282379916808 10.891923469518247 0.8348835166423518
4.912545456346623 89821422611.5747 3.5488892590167183 10.95337992923331 0.550092447657447
3.7711288746846234 95778748481.97241 3.376300186966156 10.98126915792141 0.5284410528076425
3.172067691343649 62526958028.50884 2.0760978330395576 10.796067300525086 0.31724781514371875
3.9675855230567074 32439132034.469345 1.166459029258775 10.511069225388582 0.06686948922551324
0.6758343507646084 69518881159.24774 2.5379492667863746 10.842102773937231 0.4044829363658787
1.1232952200167914 5965997461.844293 0.18554177701246055 9.775683064261168 -0.7315582882957832
4.555461191056007 33463584798.496807 1.2764658281174037 10.524572463070292 0.1060091929289934
3.167170825517894 98854678930.70906 3.28072737472025 10.99499722990359 0.5159701424330044
0.8874904520720304 99413336189.22758 3.2814332579265773 10.99744464843041 0.5160635754346391
1.0831473978249502 229237956.46163058 0.007182539215643228 8.360286528291239 -2.143721994143399
3.0792201546208733 93907888760.21364 3.0900748502814497 10.972702076836109 0.48996899938292304
4.253155707300029 73559093705.76326 2.7223613700351628 10.866636369818206 0.43494577354749636
3.9322810206144165 50117606333.607086 1.795726626534035 10.699990320483911 0.25424022229544957
2.9463192268954645 82034883245.4868 2.665393084005846 10.913998564329791 0.42576126650549534
2.6873620096471664 16108591619.477758 0.511155852297041 10.207057571541071 -0.2914466625408435
3.9886109990945107 94150717917.71675 3.3927119683837152 10.973823635946037 0.5305469908413064
3.603707933987313 89927052058.91528 3.1168986548231845 10.953890356834671 0.49372268153041793
4.920365948946543 49469227230.5653 1.9560454330058705 10.694335126209692 0.291378937913032
4.052911223676214 92820902170.53099 3.366593649901157 10.967645785218318 0.5271906999177643
0.5531998214822488 6908987287.013311 0.27706834896422955 9.83941439355449 -0.5574130832227656
3.2335786376581264 93495571091.25168 3.123125319249178 10.970791038720789 0.49458941118070626
1.8897519990910254 1149777514.909749 0.03457495984348869 9.060613811314562 -1.4612383156224522
4.955798032845808 81620562252.40753 3.2384896103336147 10.911799582133858 0.5103425080960976
2.742070288649535 15832541423.550205 0.5048397506884893 10.199550632969418 -0.29684645640855867
3.5725343769291555 35049277740.135216 1.2110117053378175 10.544679072895953 0.08314834094573983
2.6774647088405445 91061531152.17014 2.8870456913751714 10.959334948468852 0.4604536572285146
0.3443375052928462 46906058947.920425 2.4874696120180966 10.67122894501127 0.39575778392491134
3.013934335118069 4358602338.576385 0.1425260758766 9.639347247535685 -0.846105671983139
3.773028404854583 7123985996.563505 0.2511761210057811 9.852723057110525 -0.6000216507961588
3.7302767897997504 61308113412.67617 2.1522699611267626 10.787517952123473 0.33289674435236766
0.20897755737878418 86248982759.91005 6.570952354056251 10.93575398160777 0.8176283181347438
0.5036363653506021 5458531980.829848 0.22996708455731318 9.737075859124328 -0.6383343205828798
1.7956511071965453 38858850336.02075 1.1653101175466303 10.589489947573385 0.06644151713587411
2.523714669183565 24542935838.304466 0.7680221819090693 10.38992651202233 -0.11462623655496047
2.857298403305466 31324234889.628685 1.0093358481155996 10.495880471932098 0.004035698163888764
0.8158206278736375 88660647613.5624 3.008472232282332 10.947730899239081 0.47834600737754623
2.8684515359533913 55250079036.52569 1.7821165847404068 10.74233290362597 0.2509361118519442
4.423052534350401 25845935863.734898 0.972966805845468 10.412392262295828 -0.011901976056472106
1.7669743784295961 46820019945.31331 1.403214544658077 10.670431594369953 0.14712407761262025
0.47744727906903994 31982516978.079807 1.387714268262198 10.50491263910618 0.14230005366101273
4.19737211864921 7441666865.808208 0.2738686553458084 9.87167022446279 -0.5624576705183115
4.951942905187993 34719665847.24705 1.3770683703807933 10.540575536740771 0.1389555031777499
1.8843976945005958 74763178105.11818 2.247782488047257 10.873687754506944 0.35175428340449505
1.1029806862437266 95758951593.8686 2.988984951700103 10.981179382600002 0.4755237285521416
1.044022295964516 19657983519.938763 0.6209904616724535 10.293538966645754 -0.20691507047532565
2.8765290175100033 12676353813.703815 0.409187868471025 10.102994352417502 -0.3880772506543843
1.1677020627042085 17235920150.00696 0.5321840176905214 10.236434473436075 -0.2739381721240485
1.4828762785536482 26845666984.76548 0.8061792000775102 10.42887419854715 -0.0935684111049381
1.9851607832899671 59300154492.49822 1.7901668999472937 10.77305582481708 0.25289352279394417
0.18398758068862117 50800300127.76641 4.281338763819877 10.70586627809982 0.6315795930379707
1.7636052233686088 75396542551.71057 2.2595239981426536 10.877351430947476 0.3540169582831017
1.1762355150498756 57182351416.40452 1.7633456380906412 10.757262010171535 0.2463374478653654
0.0015372290862032299 59773523845.56753 490.9520237965843 10.77650885967463 2.6910390546109153
0.5206342647526607 79768544403.79613 3.301323757000623 10.901831667227775 0.5186881171761446
0.35401880226547267 40274504472.748695 2.097105745816308 10.605030205675371 0.3216203301633009
3.0229648315170796 6266104749.890715 0.2050780612042196 9.79699765066686 -0.6880807970064048
3.4353692935064366 56249001724.2538 1.9169383717745914 10.75011481923682 0.28260815083922347
2.007921275999396 6911329930.152836 0.208864695020657 9.839561625630617 -0.6801349638182012
2.1447095555561617 69748653500.20518 2.1236205991821735 10.843535827958892 0.3270769293587788
4.908154485417293 91418773269.01799 3.6104541288104066 10.961035389278068 0.5575618316098773
2.6333600150191394 60052131334.42233 1.8966332245960755 10.77852842573314 0.2779833541175368
4.537945764777382 74633142083.93521 2.8419223969240024 10.872931725969712 0.4536122146724394
0.13963205340716747 3881615851.7431564 0.4109204934691633 9.589012552761943 -0.386242199018895
4.794168262394868 43816050667.66549 1.7112491467954243 10.64163323012711 0.23331324460902578
0.6049007867485193 53526439164.552505 2.0544167544447194 10.72856835299256 0.3126885482176233
0.019132221050149764 62185431900.33318 41.9052532429315 10.793688655007054 1.6222684695393192
4.561052226137442 94143701338.86458 3.593099720321451 10.973791268959369 0.5554692704705456
2.7213314985027877 10302694242.576134 0.3279068546686943 10.01295081127561 -0.4842495046064094
4.637336000566168 14360027104.063282 0.5522286416714438 10.157155259623135 -0.2578810721674566
0.16036253849888948 26260648775.404785 2.4757556502234355 10.41930545123167 0.3937077788794626
2.9777839393251937 48719784174.7607 1.5876668306372397 10.687705355734874 0.20075937164486404
2.815535318663707 2315710639.7549887 0.07433152622865197 9.364684291061971 -1.128826949857124
1.8238000612528065 45124381862.99495 1.3541505351042595 10.654411265765148 0.13166694568676354
1.5417509973775843 53292921565.45755 1.597533060582259 10.726669529304099 0.2034498545486691
1.4872581150915403 49560646074.6532 1.4880713177863094 10.69513695922194 0.1726237458461736
0.6848292526582039 75999094118.0291 2.7589397296313187 10.880808415677029 0.4407422132104496
3.222187909264847 39844374346.84912 1.3294721657546031 10.600367011739905 0.12367924923755598
3.5601317238152603 71113591781.57048 2.454030787191592 10.851952614395048 0.38988000689283947
2.925465516229615 64856601283.680305 2.1031271010634303 10.811954186359502 0.32286551977262273
4.081508177171867 77918550514.2506 2.8342605022960496 10.891640864949643 0.4524397645812809
0.9045434262067916 22366864026.752666 0.734021930844216 10.34960509758129 -0.13429096419518138
2.876288678093235 27241416086.431633 0.8793229170389141 10.435229679692222 -0.05585160804985621
0.9770948595033744 10370994023.87594 0.3330321800376699 10.015820384006698 -0.47751379971424446
4.674009172264915 92305321250.52303 3.562588961181798 10.965226738112861 0.5517657178917874
4.216864905745669 34244442580.056103 1.262741105973085 10.534590101298551 0.10131431827295252
2.6138897752547177 63442959368.781746 2.0003814474367854 10.802383432940626 0.30111281802460393
2.0966848792980493 33023008595.904438 1.002629957096829 10.51881663758448 0.0011406765462170189
3.1207919338693357 69850953230.63937 2.3077322666403535 10.844172337150013 0.36318542239299645
1.3388620692263942 40799144081.71121 1.2354832994069866 10.610651052195545 0.09183687922056612
1.5856593437888709 64143681810.57311 1.9212389698068288 10.807153884562236 0.2835813871489052
4.304268691441943 75652444078.16705 2.8142459363212806 10.878822963192189 0.4493620476545541
3.1709206041087312 43513074343.79809 1.4446134085487257 10.63861976873006 0.15975164155825927
2.171094708362026 45100533073.74151 1.375387666234194 10.654181675128873 0.13842512549499042
3.100479259281409 55089748849.96783 1.816474766387425 10.741070792461873 0.2592293692260845
1.30061033505865 13319563469.350988 0.4046909115278194 10.124489991654201 -0.39287654880249795
2.2800905216175207 65181690126.37187 2.002159784226921 10.814125617298819 0.3014987338021263
4.9029384032716115 75504817052.88005 2.98043736651971 10.877974659612633 0.4742799996227395
3.5379100172385636 92302488811.96587 3.1781222278320844 10.965213411348024 0.5021705957826997
4.44283605716932 53160532309.33951 2.0051800026321853 10.72558932098874 0.30215336480706434
0.46637686166267456 8851600547.299534 0.3891950946234923 9.947021806970323 -0.40983264217391807
2.8852257898553146 4634281218.303165 0.1497137156338077 9.665982384191029 -0.8247384110716449
0.36591769690322573 21466930482.35249 1.094006116471382 10.331769949891356 0.039019750098275026
2.0811171837845572 74186054236.27486 2.2504515451249216 10.870322272698651 0.3522696665029297
2.878850782534884 18805867587.786743 0.607177061799502 10.274293373913528 -0.2166846437694796
2.6372896626243505 67437098616.40936 2.130595084111687 10.828898877126933 0.3285009206456313
1.5791998894485966 75878660841.335 2.2729382797071915 10.880119657557286 0.35658764287564443
3.237469202107101 50805137250.50994 1.6977438949703614 10.70590762895213 0.2298721774333193
2.8605137210722824 61026238504.4524 1.966984114876613 10.785516602021081 0.29380085262432487
0.004725321026743424 36308446153.73794 97.38634869973363 10.56000766336354 1.988498083163124
1.6338300207612162 39460767717.27638 1.1814311354260432 10.596165530286001 0.07240841206564376
4.679803682090174 92249502249.51096 3.5624736141653455 10.964964031515391 0.5517516563808255
4.917149571194838 59297657665.99028 2.343932578257423 10.773037538510527 0.3699451153188002
2.329071659028577 19374427688.93525 0.5971951682067855 10.287228882522433 -0.22388371472735327
0.20590530056966275 2857301949.23195 0.22022207583980286 9.455956137462225 -0.6571391479671032
1.8574660775084295 93173442103.26112 2.79880681347336 10.969292139911378 0.44697292249688486
3.2785752584000822 2584758008.9039483 0.08672497258071739 9.412419889667033 -1.0618558287940032
1.9220111311904315 56425920254.79964 1.698822737854985 10.75147865075064 0.23014806516233421
0.11141762629072936 58658833112.21373 7.544136323508408 10.768333419401998 0.8776095275570205
1.6644301543148095 16831708382.168406 0.503913137779933 10.226128198168025 -0.29764431878066505
0.38483542711612967 38463776211.296165 1.8981350841520992 10.585051919195811 0.2783271165287101
2.1976236382224044 4034119520.0037365 0.12323132640673096 9.605748761033208 -0.9092788769427118
1.1271650295163114 50688076408.501884 1.5753375920340744 10.704905810240476 0.19737363663153243
0.3746546076070365 35676768016.55067 1.7908241460665795 10.552385504444171 0.25305294143665813
1.9381235894472957 94872508996.07608 2.8581819551382712 10.97714038607391 0.45608987301937853
0.24821584063407473 2886354954.0798945 0.19283730127084897 9.460349738094667 -0.7148089550327337
2.747174973546065 80513891298.3002 2.568456644954754 10.905870816935945 0.4096722393164098
1.554206333595346 3489306382.7001767 0.10456842189231676 9.542739104866312 -0.9805994461422554
3.7060737428785053 30884409482.23818 1.081574097651088 10.48973930193218 0.034056277911630156
0.05131777085036654 14330094571.582458 3.73806439879858 10.156249056536973 0.5726467790658064
3.3992729805456436 94221280454.01271 3.1994630893102043 10.974149001943537 0.5050771042843358
1.6321785826749877 66546805318.41405 1.9923842983471503 10.823127211337567 0.2993731104704745
0.7059073948645438 17183977650.39485 0.6159828945937748 10.235123699173297 -0.2104313477165476
2.1663618103596014 12715090422.953043 0.3876459300105854 10.104319452993828 -0.4115647714345053
1.6095004579724326 68006034266.10894 2.036377156381548 10.832547449944519 0.3088582165753354
2.458110580977185 9340013950.951023 0.2907344152479157 9.970347524925652 -0.5365035562323164
2.2292052344528313 6340306482.378545 0.1940790617250743 9.802110251633897 -0.7120213160684324
4.923071214521245 91911418754.54442 3.6351961366577354 10.963369469971806 0.5605278481442022
1.0269272196759947 91774974731.97311 2.9104381087025497 10.962724273603525 0.46395836832292525
0.22598063958907505 71797851694.2872 5.149074442250153 10.856111449656302 0.7117291706434626
1.5041280060061035 97134979682.49031 2.914810041663249 10.987375653671359 0.4646102570210778
4.437109131665819 65751989760.88661 2.478703373119484 10.817908899809675 0.39422455777821047
4.648081142558007 48280637475.023636 1.8586538636059617 10.683772995684993 0.26919851880764734
3.7326393091613896 63223015728.69099 2.220023998877831 10.800875207781516 0.3463576692812146
0.5806356393949061 52947551017.13393 2.0726732874893115 10.7238458774871 0.3165308502738476
4.115404162097553 9697070306.88962 0.35393616446422366 9.986640544396739 -0.451075059784578
3.3085148268818174 11234457577.584915 0.3780614597591748 10.050552108642236 -0.4224375931136175
0.5804620592981056 93130524354.46712 3.6462010279693775 10.969092048177842 0.5618406091711348
2.3783456126028395 48895220613.73895 1.5126452577319547 10.689266409992289 0.17973709016904824
0.1894664908239112 86419587677.39749 7.113947286094704 10.936612189887057 0.8521106427666847
3.9808762243682887 83171008794.56602 2.9947168290576323 10.919971969143077 0.4763557631554463
1.5320497322102986 91695893317.3056 2.749371766227852 10.96234988583828 0.43923346851021733
3.386712965327227 6743773564.373445 0.22871113992791195 9.82890297955944 -0.640712681517451
2.9800421115138014 8924911403.31807 0.29090481256565137 9.950603913608763 -0.5362490939697933
2.433356718655576 15895069433.12959 0.4938167772781281 10.20126242934794 -0.3064341591275851
2.2184508751980583 25047898146.53635 0.7661807213717797 10.39877128862007 -0.11566877992692892
0.8347914300604442 64327302265.55605 2.1656888940671126 10.808395338502038 0.3355960694204128
2.4975418315962337 26755216432.70805 0.8354667045235706 10.427408468491011 -0.07807085316713867
0.22374959036418227 47799458313.25461 3.454152146920403 10.679422975003385 0.5383414632582764
0.19512002656278432 74291205023.6919 5.97403637021348 10.870937402781266 0.7762678622813232
1.5701036410353948 79472041335.46085 2.3809261417493714 10.90021436853898 0.3767459234484745
1.2199016416233022 84925769408.9943 2.6033022770428884 10.929039490173409 0.41552459823983295
1.3594847308999265 56534185531.03835 1.709258982786776 10.75231113981609 0.2328078709558567
0.23037132382620332 77315914631.64812 5.4639915783078745 10.88826889786807 0.7375100212925763
3.022125934521984 95146467703.99843 3.1137189565813066 10.9783926698155 0.4932794107002772
0.6069875031444864 28851385385.122616 1.1055526453255744 10.460166671934331 0.04357942808163991
2.3596845748644983 26184723576.35558 0.808932524974627 10.418047993555545 -0.09208770243384883
1.7878747239259405 32366257473.171288 0.9704398647033127 10.510092484613663 -0.013031371390179123
0.2529167422464354 47799703194.13087 3.149296465129778 10.679425199926945 0.4982135457141985
4.660642760809358 17207107566.325123 0.6632435297217316 10.235707873607263 -0.17832697808872378
1.140086893565396 57360314251.92251 1.7788265228603586 10.758611521974633 0.2501335962918642
2.5079901471752413 16818768259.23195 0.5256337764044936 10.225794186598243 -0.2793167354673405
0.7445100685524558 89027962792.19295 3.124225167675538 10.94952643562222 0.49474232659930895
2.158133214105767 67812360531.852585 2.0663524894538075 10.831308862325908 0.3152044077775091
0.07434127788518087 99139215927.0803 18.329131810113946 10.996245479831499 1.2631418943672128
2.41606203189105 49865902230.165474 1.5471195237168496 10.697803681193161 0.18952386669582566
3.630611158871705 90681066543.7001 3.1515659496172868 10.957516619431098 0.4985263995959168
1.6979747853341107 61292327208.66933 1.835276677361595 10.787406111394459 0.2637015456418556
0.013182658225767346 80631253172.6243 78.30492389083915 10.906503409665733 1.8937890717819101
4.02524228660181 87436144638.35245 3.1624384022916674 10.94169099981993 0.5000220751149866
2.9562806340495005 39253252946.124 1.2765749319689315 10.593875652877774 0.10604631196088862
3.8534774930799736 78622312878.22601 2.7946940540207446 10.895545815564917 0.4463342709261208
2.831851806559035 289086056.4629086 0.009293190997125238 8.461027144775967 -2.031835136976238
1.4340921147707513 95193649558.9553 2.864838573058254 10.978607977234326 0.4571001555162634
3.1975929079319143 74557240156.19443 2.4817295440003386 10.872489823606667 0.39475445083385863
1.8604809172357921 58091625489.219955 1.74516107962307 10.764113528845344 0.24183551883838086
1.4200991342254077 86469713417.74374 2.6042158400145192 10.936864019617477 0.4156769761490796
2.3464779198726142 77825661977.68338 2.4019442110522187 10.891122823437847 0.3805629160087911
4.98142402668463 54360134446.402824 2.1622492168517407 10.735280522182213 0.3349057484821721
3.699384000132981 90536095813.16632 3.168438871285648 10.956821762487966 0.5008453326954635
3.0870040474180476 6508126997.666213 0.2143132839478185 9.813456019041636 -0.6689509089094776
4.334365731554166 57107914846.7059 2.1308190407190453 10.75669630327278 0.32854656892857304
4.96884420997912 26360551545.59717 1.047245782741453 10.42095449282271 0.02004862013299113
1.821019250150024 42693828609.33041 1.2811164668111077 10.630365102317398 0.10758861342474456
4.810597064439186 93529229253.14717 3.6587080785655637 10.970947355467157 0.5633277593292546
4.992387550198149 71781390369.92899 2.8582461924797467 10.856011866147401 0.4560996336329
0.6001628004535489 57247147355.58357 2.2054490016682142 10.757753850512442 0.34349701969767027
0.23936050255915584 12474664675.06363 0.8564187639266334 10.096028880409513 -0.0673138259869839
1.3266481631590994 23792827468.572178 0.7212231213027941 10.376446055363562 -0.14193035891405692
1.838700313487626 87824002596.47461 2.6366289331828674 10.943613226277249 0.42104901352097535
0.29528561951214716 11337196906.277496 0.6678530776102835 10.05450568959929 -0.17531906836455743
4.706491572880569 69245745882.89792 2.681173881572498 10.840393097645027 0.4283249800995087
1.3125355351211938 85382928290.3406 2.591366248487581 10.931371045273835 0.41352879795546993
0.7698971221908513 21876191545.898285 0.7579645919778994 10.339971717361335 -0.12035108179246488
1.728083432020382 99019131177.89047 2.9658341154647627 10.995719111388484 0.4721468564856909
3.510749482245059 73683073846.83667 2.5301154230114564 10.867367735088816 0.40314033399539945
3.5796941574185674 42649551427.51131 1.4746761730269615 10.629914467775967 0.16869666322425234
1.9692475331563195 83191964149.41298 2.5096151794188324 10.92008137804415 0.39960713252978286
4.168381038011002 95318422202.55751 3.497686038121205 10.97917684489563 0.5437808234299745
4.737509980984287 96230869001.99126 3.7374403516357093 10.98331440765908 0.5725742701854138
2.417538331866421 23173011854.81447 0.719038604453123 10.364982483808035 -0.1432477921610765
1.551398619583618 2356668342.889978 0.07062937881350016 9.372298467977213 -1.151014613358849
2.2655273166046013 36082726768.70517 1.10722133328233 10.557299349708464 0.044234444921155004
2.696314600834233 8992915989.728962 0.28558703875017555 9.95390053632822 -0.5442615067243306
1.4539246463768716 13212440023.99195 0.39724782813997006 10.120983028901408 -0.40093846851807785
0.14723867129085044 14218933469.079905 1.4393821536459055 10.152867022141686 0.1581761137320819
2.5625978099103044 54157748495.37392 1.7002260710667851 10.733660601091412 0.23050667131308142
2.532600297584737 30482934938.409374 0.9545999136804078 10.484056779143694 -0.02017860924080385
3.507456755712627 75506301976.50247 2.5918644785856446 10.877983200627884 0.41361228973670333
4.4600204950028 19234213950.97794 0.726747353571598 10.284074442593536 -0.13861654102481272
1.1094343144438856 53965189681.85448 1.6824547963668441 10.732113707897856 0.2259434045737749
4.2234162561328175 32930138587.38185 1.2150777284374958 10.517593558455866 0.08460406061066919
4.584968571177052 82487012155.05943 3.155694477699781 10.916385572872016 0.4990949498377681
1.1974712200790212 68271985133.87306 2.098990324659508 10.834242530948247 0.3220104366973739
3.186695659221614 78005011209.34145 2.5937248396431336 10.892122503596337 0.4139239012148578
3.512325218559075 25004339057.893833 0.8587300541692062 10.398015379287475 -0.06614333722770709
0.682871626844494 56354010016.87359 2.048262473775611 10.750924824840645 0.3113856083625921
4.261104572230473 90558798954.22498 3.3541852145007858 10.956930654005289 0.5255870402064947
2.1970856029417254 83644970574.0799 2.5550369893267724 10.922439832715144 0.407397191807023
2.0740487300982275 47412557999.38047 1.4377149021160722 10.675893386979931 0.15767277428515428
2.0670098434966793 10546345460.925297 0.31968037454486375 10.023101993177532 -0.4952840246244312
1.1018951600187952 53814553159.272575 1.68008658451702 10.730899738530274 0.22533166399311852
1.047577072941886 74793877666.33147 2.3608673677732313 10.873866049675303 0.37307158933955437
